Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Bucaramanga, Centroabastos; 3.133 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Bucaramanga, Mercados del centro; 3.213 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca); 3.551 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Cali, La Floresta; 4.056 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Cali, Santa Elena; 3.920 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Cali, Siloé; 3.819 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Cartagena, Bazurto; 3.736 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Cartago (Valle del Cauca); 3.771 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Cúcuta, Cenabastos; 3.050 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Cúcuta, La Nueva Sexta; 2.994 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Ibagué, Plaza La 21; 3.293 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Manizales, Centro Galerías; 3.630 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Montería, Mercado del Sur; 3.573 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Neiva, Surabastos; 3.002 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Palmira (Valle del Cauca); 4.327 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Pamplona (Norte de Santander); 2.981 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Pasto, El Potrerillo; 3.340 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Pereira, Mercasa; 3.748 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Popayán, Plaza de mercado del barrio Bolívar; 3.199 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Santa Marta (Magdalena); 2.782 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Sincelejo, Nuevo Mercado; 3.586 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Tuluá (Valle del Cauca); 3.719 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Valledupar, Mercado Nuevo; 2.972 ;;;;
feb-22;PROCESADOS;Harina precocida de maíz;Villavicencio, CAV; 3.915 ;;;;
feb-22;PROCESADOS;Jugo de frutas;Barranquilla, Barranquillita; 7.830 ;;;;
feb-22;PROCESADOS;Jugo de frutas;Barranquilla, Granabastos; 7.753 ;;;;
feb-22;PROCESADOS;Jugo de frutas;Bucaramanga, Centroabastos; 7.558 ;;;;
feb-22;PROCESADOS;Jugo de frutas;Cartagena, Bazurto; 7.797 ;;;;
feb-22;PROCESADOS;Jugo de frutas;Santa Marta (Magdalena); 6.667 ;;;;
feb-22;PROCESADOS;Jugo de frutas;Sincelejo, Nuevo Mercado; 7.602 ;;;;
feb-22;PROCESADOS;Jugo de frutas;Valledupar, Mercado Nuevo; 7.442 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Armenia, Mercar; 25.278 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Barranquilla, Barranquillita; 24.977 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Barranquilla, Granabastos; 24.630 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Bogotá, D.C., Corabastos; 29.399 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Bogotá, D.C., Paloquemao; 29.907 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Bogotá, D.C., Plaza España; 27.709 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca); 26.389 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Cali, La Floresta; 25.324 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Cali, Santa Elena; 24.769 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Cali, Siloé; 25.185 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Cartagena, Bazurto; 23.519 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Cartago (Valle del Cauca); 25.000 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Ibagué, Plaza La 21; 24.049 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Medellín, Central Mayorista de Antioquia; 24.444 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);"Medellín, Plaza Minorista ""José María Villa"""; 24.722 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Montería, Mercado del Sur; 24.097 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Palmira (Valle del Cauca); 25.434 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Pasto, El Potrerillo; 25.313 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Popayán, Plaza de mercado del barrio Bolívar; 24.259 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Santa Marta (Magdalena); 24.861 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Sincelejo, Nuevo Mercado; 23.507 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Tuluá (Valle del Cauca); 24.498 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Valledupar, Mercado Nuevo; 23.519 ;;;;
feb-22;PROCESADOS;Jugo instantáneo (sobre);Villavicencio, CAV; 24.097 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Armenia, Mercar; 26.566 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Barranquilla, Granabastos; 26.114 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Bogotá, D.C., Corabastos; 24.983 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Bogotá, D.C., Plaza España; 27.186 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Bucaramanga, Centroabastos; 26.269 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Bucaramanga, Mercados del centro; 26.883 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca); 34.327 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Cali, La Floresta; 23.805 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Cali, Santa Elena; 26.614 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Cali, Siloé; 24.050 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Cartago (Valle del Cauca); 25.823 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Cúcuta, Cenabastos; 26.818 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Cúcuta, La Nueva Sexta; 26.914 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Medellín, Central Mayorista de Antioquia; 26.695 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;"Medellín, Plaza Minorista ""José María Villa"""; 26.003 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Montería, Mercado del Sur; 25.521 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Neiva, Surabastos; 28.042 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Palmira (Valle del Cauca); 28.447 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Pamplona (Norte de Santander); 26.103 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Pasto, El Potrerillo; 24.315 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Pereira, Mercasa; 26.110 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Popayán, Plaza de mercado del barrio Bolívar; 27.835 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Santa Marta (Magdalena); 22.876 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Tuluá (Valle del Cauca); 25.183 ;;;;
feb-22;PROCESADOS;Lomitos de atún en lata;Villavicencio, CAV; 26.820 ;;;;
feb-22;PROCESADOS;Maíz enlatado;Medellín, Central Mayorista de Antioquia; 10.972 ;;;;
feb-22;PROCESADOS;Manteca;Armenia, Mercar; 8.640 ;;;;
feb-22;PROCESADOS;Manteca;Bogotá, D.C., Corabastos; 7.740 ;;;;
feb-22;PROCESADOS;Manteca;Bogotá, D.C., Paloquemao; 8.054 ;;;;
feb-22;PROCESADOS;Manteca;Bogotá, D.C., Plaza España; 7.812 ;;;;
feb-22;PROCESADOS;Manteca;Bogotá, D.C., Plaza Las Flores; 7.712 ;;;;
feb-22;PROCESADOS;Manteca;Buenaventura (Valle del Cauca); 9.076 ;;;;
feb-22;PROCESADOS;Manteca;Cartago (Valle del Cauca); 8.794 ;;;;
feb-22;PROCESADOS;Manteca;Cúcuta, Cenabastos; 10.090 ;;;;
feb-22;PROCESADOS;Manteca;Florencia (Caquetá); 9.543 ;;;;
feb-22;PROCESADOS;Manteca;Ibagué, Plaza La 21; 8.875 ;;;;
feb-22;PROCESADOS;Manteca;Manizales, Centro Galerías; 9.567 ;;;;
feb-22;PROCESADOS;Manteca;Neiva, Surabastos; 9.275 ;;;;
feb-22;PROCESADOS;Manteca;Palmira (Valle del Cauca); 9.549 ;;;;
feb-22;PROCESADOS;Manteca;Popayán, Plaza de mercado del barrio Bolívar; 7.279 ;;;;
feb-22;PROCESADOS;Manteca;Tuluá (Valle del Cauca); 8.177 ;;;;
feb-22;PROCESADOS;Margarina;Armenia, Mercar; 18.400 ;;;;
feb-22;PROCESADOS;Margarina;Barranquilla, Barranquillita; 14.853 ;;;;
feb-22;PROCESADOS;Margarina;Barranquilla, Granabastos; 13.599 ;;;;
feb-22;PROCESADOS;Margarina;Bogotá, D.C., Corabastos; 11.568 ;;;;
feb-22;PROCESADOS;Margarina;Bogotá, D.C., Plaza España; 11.433 ;;;;
feb-22;PROCESADOS;Margarina;Bucaramanga, Centroabastos; 13.340 ;;;;
feb-22;PROCESADOS;Margarina;Bucaramanga, Mercados del centro; 13.865 ;;;;
feb-22;PROCESADOS;Margarina;Buenaventura (Valle del Cauca); 16.555 ;;;;
feb-22;PROCESADOS;Margarina;Cali, La Floresta; 20.417 ;;;;
feb-22;PROCESADOS;Margarina;Cali, Siloé; 19.875 ;;;;
feb-22;PROCESADOS;Margarina;Cartago (Valle del Cauca); 19.722 ;;;;
feb-22;PROCESADOS;Margarina;Manizales, Centro Galerías; 11.923 ;;;;
feb-22;PROCESADOS;Margarina;Medellín, Central Mayorista de Antioquia; 12.076 ;;;;
feb-22;PROCESADOS;Margarina;"Medellín, Plaza Minorista ""José María Villa"""; 11.975 ;;;;
feb-22;PROCESADOS;Margarina;Neiva, Surabastos; 9.031 ;;;;
feb-22;PROCESADOS;Margarina;Palmira (Valle del Cauca); 20.557 ;;;;
feb-22;PROCESADOS;Margarina;Pamplona (Norte de Santander); 11.167 ;;;;
feb-22;PROCESADOS;Margarina;Pereira, Mercasa; 20.770 ;;;;
feb-22;PROCESADOS;Margarina;Popayán, Plaza de mercado del barrio Bolívar; 19.740 ;;;;
feb-22;PROCESADOS;Margarina;Santa Marta (Magdalena); 13.729 ;;;;
feb-22;PROCESADOS;Margarina;Tuluá (Valle del Cauca); 19.138 ;;;;
feb-22;PROCESADOS;Margarina;Villavicencio, CAV; 11.490 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Armenia, Mercar; 11.826 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Barranquilla, Barranquillita; 11.622 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Barranquilla, Granabastos; 11.066 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Bogotá, D.C., Corabastos; 10.843 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Bogotá, D.C., Plaza España; 10.748 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Bucaramanga, Centroabastos; 12.230 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Bucaramanga, Mercados del centro; 10.173 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca); 17.734 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Cali, La Floresta; 12.315 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Cali, Santa Elena; 11.852 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Cali, Siloé; 12.685 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Cartagena, Bazurto; 11.250 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Cartago (Valle del Cauca); 11.414 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Ibagué, Plaza La 21; 11.141 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Manizales, Centro Galerías; 10.972 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Medellín, Central Mayorista de Antioquia; 10.266 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Palmira (Valle del Cauca); 12.749 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Pereira, Mercasa; 8.422 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Popayán, Plaza de mercado del barrio Bolívar; 19.251 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Santa Marta (Magdalena); 9.114 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Sincelejo, Nuevo Mercado; 10.882 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Tuluá (Valle del Cauca); 14.982 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Valledupar, Mercado Nuevo; 11.111 ;;;;
feb-22;PROCESADOS;Mayonesa doy pack;Villavicencio, CAV; 10.920 ;;;;
feb-22;PROCESADOS;Mostaza doy pack;Barranquilla, Barranquillita; 11.350 ;;;;
feb-22;PROCESADOS;Mostaza doy pack;Barranquilla, Granabastos; 10.770 ;;;;
feb-22;PROCESADOS;Mostaza doy pack;Pereira, Mercasa; 16.147 ;;;;
feb-22;PROCESADOS;Mostaza doy pack;Sincelejo, Nuevo Mercado; 10.227 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Barranquilla, Barranquillita; 4.337 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Barranquilla, Granabastos; 3.524 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Bucaramanga, Centroabastos; 3.523 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Bucaramanga, Mercados del centro; 3.750 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Cartagena, Bazurto; 2.369 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Charalá (Santander); 2.958 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Güepsa (Santander); 2.578 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Ibagué, Plaza La 21; 3.606 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Medellín, Central Mayorista de Antioquia; 3.962 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Moniquirá (Boyacá); 2.567 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;San Gil (Santander), panela; 2.675 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Santana (Boyacá); 2.588 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Sincelejo, Nuevo Mercado; 3.623 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Tunja, Complejo de Servicios del Sur; 3.021 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Valledupar, Mercado Nuevo; 4.167 ;;;;
feb-22;PROCESADOS;Panela cuadrada blanca;Vélez (Santander); 2.497 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Ancuya (Nariño); 2.986 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Corabastos; 3.361 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Paloquemao; 3.689 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Plaza España; 3.453 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Plaza Las Flores; 3.595 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Bucaramanga, Centroabastos; 3.863 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Bucaramanga, Mercados del centro; 3.961 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Caparrapí (Cundinamarca); 2.654 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Charalá (Santander); 2.958 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Consacá (Nariño); 3.009 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Cúcuta, Cenabastos; 3.084 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Cúcuta, La Nueva Sexta; 2.927 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Florencia (Caquetá); 4.040 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Güepsa (Santander); 2.166 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Moniquirá (Boyacá); 2.167 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Montería, Mercado del Sur; 2.679 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Neiva, Surabastos; 4.044 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Nocaima (Cundinamarca); 2.752 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Pamplona (Norte de Santander); 3.433 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Pasto, El Potrerillo; 3.430 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Popayán, Plaza de mercado del barrio Bolívar; 4.208 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;San Gil (Santander), panela; 2.675 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Sandoná (Nariño); 3.000 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Santana (Boyacá); 2.185 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Tuluá (Valle del Cauca); 3.866 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Vélez (Santander); 2.100 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Villavicencio, CAV; 3.867 ;;;;
feb-22;PROCESADOS;Panela cuadrada morena;Villeta (Cundinamarca); 2.695 ;;;;
feb-22;PROCESADOS;Panela en pastilla;Caparrapí (Cundinamarca); 2.916 ;;;;
feb-22;PROCESADOS;Panela en pastilla;Nocaima (Cundinamarca); 3.171 ;;;;
feb-22;PROCESADOS;Panela en pastilla;San Sebastián de Mariquita (Tolima); 3.263 ;;;;
feb-22;PROCESADOS;Panela en pastilla;Villeta (Cundinamarca); 3.161 ;;;;
feb-22;PROCESADOS;Panela redonda blanca;Medellín, Central Mayorista de Antioquia; 3.466 ;;;;
feb-22;PROCESADOS;Panela redonda blanca;San Sebastián de Mariquita (Tolima); 3.153 ;;;;
feb-22;PROCESADOS;Panela redonda blanca;Sincelejo, Nuevo Mercado; 3.976 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Ancuya (Nariño); 3.017 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Armenia, Mercar; 3.729 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca); 4.261 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Cali, La Floresta; 4.479 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Cali, Santa Elena; 4.146 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Cali, Siloé; 4.410 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Caparrapí (Cundinamarca); 2.904 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Cartago (Valle del Cauca); 3.769 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Consacá (Nariño); 3.034 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Manizales, Centro Galerías; 3.792 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Medellín, Central Mayorista de Antioquia; 3.535 ;;;;
feb-22;PROCESADOS;Panela redonda morena;"Medellín, Plaza Minorista ""José María Villa"""; 3.521 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Montería, Mercado del Sur; 3.388 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Palmira (Valle del Cauca); 3.513 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Pereira, Mercasa; 3.879 ;;;;
feb-22;PROCESADOS;Panela redonda morena;San Sebastián de Mariquita (Tolima); 3.153 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Sandoná (Nariño); 3.031 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Sonsón (Antioquia); 3.331 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Tuluá (Valle del Cauca); 3.682 ;;;;
feb-22;PROCESADOS;Panela redonda morena;Yolombó (Antioquia); 3.021 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Armenia, Mercar; 6.884 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Barranquilla, Barranquillita; 6.221 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Barranquilla, Granabastos; 5.582 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Bogotá, D.C., Corabastos; 6.505 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Bucaramanga, Centroabastos; 6.789 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Bucaramanga, Mercados del centro; 6.643 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca); 7.210 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Cali, La Floresta; 6.563 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Cali, Santa Elena; 7.014 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Cali, Siloé; 6.667 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Cartagena, Bazurto; 5.569 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Cartago (Valle del Cauca); 7.092 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Cúcuta, Cenabastos; 3.476 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Cúcuta, La Nueva Sexta; 3.383 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Florencia (Caquetá); 4.185 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Ibagué, Plaza La 21; 6.313 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Medellín, Central Mayorista de Antioquia; 6.499 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;"Medellín, Plaza Minorista ""José María Villa"""; 6.458 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Montería, Mercado del Sur; 5.560 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Neiva, Surabastos; 6.875 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Palmira (Valle del Cauca); 5.656 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Pamplona (Norte de Santander); 3.569 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Pereira, Mercasa; 6.996 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Popayán, Plaza de mercado del barrio Bolívar; 5.917 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Santa Marta (Magdalena); 3.940 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Sincelejo, Nuevo Mercado; 5.187 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Tuluá (Valle del Cauca); 6.605 ;;;;
feb-22;PROCESADOS;Pastas alimenticias;Villavicencio, CAV; 6.864 ;;;;
feb-22;PROCESADOS;Sal yodada;Armenia, Mercar; 1.594 ;;;;
feb-22;PROCESADOS;Sal yodada;Barranquilla, Barranquillita; 1.324 ;;;;
feb-22;PROCESADOS;Sal yodada;Barranquilla, Granabastos; 1.329 ;;;;
feb-22;PROCESADOS;Sal yodada;Bogotá, D.C., Corabastos; 1.288 ;;;;
feb-22;PROCESADOS;Sal yodada;Bogotá, D.C., Paloquemao; 1.712 ;;;;
feb-22;PROCESADOS;Sal yodada;Bogotá, D.C., Plaza España; 1.441 ;;;;
feb-22;PROCESADOS;Sal yodada;Bucaramanga, Centroabastos; 1.468 ;;;;
feb-22;PROCESADOS;Sal yodada;Bucaramanga, Mercados del centro; 1.400 ;;;;
feb-22;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca); 1.165 ;;;;
feb-22;PROCESADOS;Sal yodada;Cali, La Floresta; 1.480 ;;;;
feb-22;PROCESADOS;Sal yodada;Cali, Santa Elena; 1.433 ;;;;
feb-22;PROCESADOS;Sal yodada;Cali, Siloé; 1.493 ;;;;
feb-22;PROCESADOS;Sal yodada;Cartagena, Bazurto; 880 ;;;;
feb-22;PROCESADOS;Sal yodada;Cartago (Valle del Cauca); 1.432 ;;;;
feb-22;PROCESADOS;Sal yodada;Cúcuta, Cenabastos; 1.413 ;;;;
feb-22;PROCESADOS;Sal yodada;Cúcuta, La Nueva Sexta; 1.438 ;;;;
feb-22;PROCESADOS;Sal yodada;Ibagué, Plaza La 21; 1.579 ;;;;
feb-22;PROCESADOS;Sal yodada;Manizales, Centro Galerías; 1.515 ;;;;
feb-22;PROCESADOS;Sal yodada;Medellín, Central Mayorista de Antioquia; 1.435 ;;;;
feb-22;PROCESADOS;Sal yodada;"Medellín, Plaza Minorista ""José María Villa"""; 1.480 ;;;;
feb-22;PROCESADOS;Sal yodada;Montería, Mercado del Sur; 1.349 ;;;;
feb-22;PROCESADOS;Sal yodada;Neiva, Surabastos; 1.571 ;;;;
feb-22;PROCESADOS;Sal yodada;Palmira (Valle del Cauca); 1.450 ;;;;
feb-22;PROCESADOS;Sal yodada;Pamplona (Norte de Santander); 1.367 ;;;;
feb-22;PROCESADOS;Sal yodada;Pasto, El Potrerillo; 1.409 ;;;;
feb-22;PROCESADOS;Sal yodada;Pereira, Mercasa; 1.376 ;;;;
feb-22;PROCESADOS;Sal yodada;Popayán, Plaza de mercado del barrio Bolívar; 1.397 ;;;;
feb-22;PROCESADOS;Sal yodada;Santa Marta (Magdalena); 1.280 ;;;;
feb-22;PROCESADOS;Sal yodada;Sincelejo, Nuevo Mercado; 1.354 ;;;;
feb-22;PROCESADOS;Sal yodada;Tuluá (Valle del Cauca); 1.441 ;;;;
feb-22;PROCESADOS;Sal yodada;Tunja, Complejo de Servicios del Sur; 1.186 ;;;;
feb-22;PROCESADOS;Sal yodada;Valledupar, Mercado Nuevo; 1.227 ;;;;
feb-22;PROCESADOS;Sal yodada;Villavicencio, CAV; 1.450 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Armenia, Mercar; 11.826 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Barranquilla, Barranquillita; 11.590 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Barranquilla, Granabastos; 11.255 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Bogotá, D.C., Corabastos; 10.841 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Bogotá, D.C., Plaza España; 10.748 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Bucaramanga, Centroabastos; 8.685 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Bucaramanga, Mercados del centro; 7.412 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Cali, La Floresta; 12.315 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Cali, Santa Elena; 11.852 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Cali, Siloé; 12.685 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Cartagena, Bazurto; 11.250 ;;;;
feb-22;PROCESADOS;Salsa de tomate doy pack;Cartago (Valle del Cauca); 11.303 ;;;;
